physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
62.53559331144706,422.5355933114471,422,direct,retrograde,2436486.907269245
46.57780514321268,46.57780514321268,46,retrograde,direct,2436557.7814310594
108.6538812436194,468.65388124361937,468,direct,retrograde,2437259.2108311644
89.99238539888897,89.99238539888897,89,retrograde,direct,2437336.618526835
144.7986251840145,504.7986251840145,504,direct,retrograde,2438024.757597601
125.33567393457882,125.33567393457882,125,retrograde,direct,2438105.2229244076
178.04635123696684,538.0463512369669,538,direct,retrograde,2438789.44302963
158.7200636241938,158.7200636241938,158,retrograde,direct,2438870.413848305
213.1951104340026,573.1951104340026,573,direct,retrograde,2439558.239038163
194.98461858240245,194.98461858240245,194,retrograde,direct,2439636.894952338
256.75986198955144,616.7598619895514,616,direct,retrograde,2440338.975075934
241.6987412689094,241.6987412689094,241,retrograde,direct,2440410.7547493074
321.9572478831236,681.9572478831236,681,direct,retrograde,2441143.771163146
311.89026458284644,311.89026458284644,311,retrograde,direct,2441204.0773263043
39.2715815844467,399.2715815844467,399,direct,retrograde,2441945.4717366956
25.304491436112947,25.304491436112947,25,retrograde,direct,2442012.5040393155
92.66469312749184,452.66469312749183,452,direct,retrograde,2442723.0005888306
74.73117052433872,74.73117052433872,74,retrograde,direct,2442798.393781623
131.5610596122405,491.5610596122405,491,direct,retrograde,2443490.2998575484
112.2760609849774,112.2760609849774,112,retrograde,direct,2443569.913990766
165.3465747512808,525.3465747512807,525,direct,retrograde,2444254.762278773
145.87067782138342,145.87067782138342,145,retrograde,direct,2444335.851929359
199.1800766465014,559.1800766465014,559,direct,retrograde,2445021.300998901
180.37963327639187,180.37963327639187,180,retrograde,direct,2445101.2746414943
238.34714885696158,598.3471488569616,598,direct,retrograde,2445796.015067595
221.69897950288464,221.69897950288464,221,retrograde,direct,2445871.261472147
293.11208913953857,653.1120891395385,653,direct,retrograde,2446590.475694906
281.4167486975734,281.4167486975734,281,retrograde,direct,2446654.8233244186
11.463867276321826,371.4638672763218,371,direct,retrograde,2447400.1111141555
359.8780763333769,359.8780763333769,359,retrograde,direct,2447462.7129132105
74.56303036849542,434.56303036849545,434,direct,retrograde,2448185.3121657763
57.75318586161799,57.75318586161799,57,retrograde,direct,2448258.034353379
117.62240690875427,477.6224069087543,477,direct,retrograde,2448955.4795276243
98.67541486188705,98.67541486188705,98,retrograde,direct,2449033.821621936
152.6690202204718,512.6690202204718,512,direct,retrograde,2449720.393846783
133.16517127357002,133.16517127357002,133,retrograde,direct,2449801.2210705634
185.92280877162955,545.9228087716295,545,direct,retrograde,2450485.5257327426
166.73829259893765,166.73829259893765,166,retrograde,direct,2450566.2982021905
222.20316211659173,582.2031621165918,582,direct,retrograde,2451256.0699528567
